id_hora_extra,id_colaborador,data_hora_extra,horas_extras,horas_banco,tipo_lancamento
6203,891,2020-07-27,4.82,4.82,Banco de horas positivo
6204,893,2021-11-23,5.33,5.33,Banco de horas positivo
6205,893,2022-11-16,4.2,0.0,Compensação
6206,893,2023-06-19,0.4,0.0,Hora extra paga
6207,893,2024-12-03,0.1,0.0,Hora extra paga
6208,893,2021-12-09,4.14,4.14,Banco de horas positivo
6209,893,2024-12-07,2.3,0.0,Hora extra paga
6210,894,2024-03-03,2.14,0.0,Hora extra paga
6211,894,2024-01-04,6.6,0.0,Hora extra paga
6212,894,2025-04-13,2.33,0.0,Hora extra paga
6213,894,2025-09-04,5.3,0.0,Hora extra paga
6214,894,2020-05-31,9.63,0.0,Hora extra paga
6215,894,2020-03-24,5.01,0.0,Hora extra paga
6216,894,2021-12-19,3.9,0.0,Hora extra paga
6217,894,2022-12-11,0.61,0.61,Banco de horas positivo
6218,894,2023-05-08,7.5,0.0,Hora extra paga
6219,894,2022-03-29,0.26,0.0,Hora extra paga
6220,894,2021-07-29,3.84,0.0,Compensação
6221,894,2022-06-15,1.12,0.0,Hora extra paga
6222,894,2024-06-29,5.51,0.0,Compensação
6223,894,2022-02-24,7.92,0.0,Compensação
6224,894,2021-11-18,6.54,0.0,Hora extra paga
6225,894,2021-06-04,2.78,0.0,Hora extra paga
6226,894,2024-06-11,2.62,0.0,Hora extra paga
6227,894,2020-06-27,3.73,3.73,Banco de horas positivo
6228,895,2023-08-06,6.55,6.55,Banco de horas positivo
6229,895,2023-07-29,2.46,0.0,Hora extra paga
6230,895,2025-06-20,8.88,0.0,Compensação
6231,895,2023-03-28,6.51,0.0,Hora extra paga
6232,895,2024-05-25,0.93,0.0,Hora extra paga
6233,895,2022-03-13,1.26,0.0,Hora extra paga
6234,895,2023-10-02,6.16,0.0,Hora extra paga
6235,895,2024-07-30,1.63,0.0,Hora extra paga
6236,895,2019-07-05,2.47,2.47,Banco de horas positivo
6237,895,2023-08-25,4.58,0.0,Hora extra paga
6238,895,2024-03-31,2.53,2.53,Banco de horas positivo
6239,895,2023-04-14,3.88,0.0,Hora extra paga
6240,895,2020-01-11,2.9,0.0,Hora extra paga
6241,895,2024-03-08,2.34,2.34,Banco de horas positivo
6242,895,2020-08-11,8.16,0.0,Compensação
6243,895,2022-01-16,1.69,1.69,Banco de horas positivo
6244,895,2025-10-07,2.95,2.95,Banco de horas positivo
6245,895,2023-05-17,3.02,0.0,Hora extra paga
6246,895,2020-11-16,0.99,0.0,Compensação
6247,895,2020-04-15,9.3,0.0,Hora extra paga
6248,895,2022-11-23,5.5,5.5,Banco de horas positivo
6249,895,2019-11-25,1.57,1.57,Banco de horas positivo
6250,895,2020-07-30,4.67,4.67,Banco de horas positivo
6251,895,2023-11-05,1.15,0.0,Compensação
6252,895,2022-08-18,3.15,0.0,Hora extra paga
6253,896,2020-03-27,1.7,0.0,Hora extra paga
6254,896,2022-12-18,6.07,6.07,Banco de horas positivo
6255,896,2019-06-04,5.49,0.0,Hora extra paga
6256,896,2018-08-29,3.91,0.0,Hora extra paga
6257,896,2023-12-30,3.32,0.0,Hora extra paga
6258,896,2018-09-19,4.12,4.12,Banco de horas positivo
6259,896,2021-01-18,6.5,0.0,Compensação
6260,896,2020-10-28,3.4,0.0,Compensação
6261,896,2022-09-09,0.05,0.0,Hora extra paga
6262,896,2019-02-17,3.06,3.06,Banco de horas positivo
6263,897,2022-07-30,1.46,1.46,Banco de horas positivo
6264,897,2022-08-06,1.58,0.0,Hora extra paga
6265,898,2025-05-07,2.66,0.0,Hora extra paga
6266,898,2024-08-22,1.11,0.0,Hora extra paga
6267,898,2023-02-27,2.85,2.85,Banco de horas positivo
6268,899,2025-07-31,2.18,0.0,Hora extra paga
6269,899,2022-01-27,4.38,0.0,Hora extra paga
6270,899,2022-10-11,1.06,1.06,Banco de horas positivo
6271,899,2025-12-14,4.21,0.0,Hora extra paga
6272,899,2022-05-20,2.66,0.0,Hora extra paga
6273,899,2025-02-19,2.69,0.0,Hora extra paga
6274,899,2025-05-23,2.81,2.81,Banco de horas positivo
6275,899,2025-02-03,3.37,0.0,Hora extra paga
6276,899,2021-10-29,3.36,0.0,Hora extra paga
6277,899,2024-09-02,8.83,0.0,Hora extra paga
6278,899,2024-03-19,2.7,0.0,Hora extra paga
6279,899,2022-06-10,2.37,2.37,Banco de horas positivo
6280,899,2024-06-08,4.06,0.0,Hora extra paga
6281,899,2021-12-18,7.5,0.0,Hora extra paga
6282,899,2022-10-24,4.49,0.0,Hora extra paga
6283,899,2024-03-26,3.88,3.88,Banco de horas positivo
6284,899,2025-12-28,1.61,1.61,Banco de horas positivo
6285,899,2022-11-02,2.65,0.0,Hora extra paga
6286,900,2024-07-02,5.32,5.32,Banco de horas positivo
6287,900,2022-01-19,9.14,9.14,Banco de horas positivo
6288,900,2022-12-01,1.85,1.85,Banco de horas positivo
6289,900,2021-10-24,3.79,0.0,Hora extra paga
6290,900,2021-09-26,1.98,0.0,Hora extra paga
6291,900,2023-05-16,0.47,0.47,Banco de horas positivo
6292,900,2022-04-13,0.82,0.0,Hora extra paga
6293,900,2025-10-27,12.0,12.0,Banco de horas positivo
6294,900,2024-01-24,3.17,0.0,Hora extra paga
6295,900,2025-01-18,0.39,0.0,Compensação
6296,900,2022-02-05,9.06,9.06,Banco de horas positivo
6297,901,2024-05-25,2.97,0.0,Hora extra paga
6298,902,2023-04-14,2.52,2.52,Banco de horas positivo
6299,902,2022-10-17,2.47,2.47,Banco de horas positivo
6300,902,2021-10-09,1.29,0.0,Hora extra paga
6301,902,2022-05-03,9.38,0.0,Hora extra paga
6302,902,2022-01-28,7.89,0.0,Hora extra paga
6303,902,2023-07-30,1.81,1.81,Banco de horas positivo
6304,902,2021-11-28,4.57,0.0,Hora extra paga
6305,902,2023-08-17,7.37,0.0,Hora extra paga
6306,902,2024-03-07,2.87,0.0,Hora extra paga
6307,902,2025-07-18,6.88,6.88,Banco de horas positivo
6308,902,2023-07-22,7.6,7.6,Banco de horas positivo
6309,902,2025-10-16,11.55,0.0,Hora extra paga
6310,902,2025-07-07,1.99,0.0,Hora extra paga
6311,902,2024-08-05,4.3,0.0,Hora extra paga
6312,902,2023-09-08,6.2,0.0,Hora extra paga
6313,904,2024-08-16,3.0,3.0,Banco de horas positivo
6314,904,2025-04-05,7.48,7.48,Banco de horas positivo
6315,904,2024-05-14,6.78,0.0,Hora extra paga
6316,904,2024-04-16,6.95,6.95,Banco de horas positivo
6317,904,2024-11-04,6.22,0.0,Hora extra paga
6318,904,2024-04-19,2.33,2.33,Banco de horas positivo
6319,904,2024-09-24,2.61,0.0,Compensação
6320,904,2023-07-03,10.08,10.08,Banco de horas positivo
6321,905,2021-01-06,2.64,0.0,Hora extra paga
6322,905,2020-01-02,3.97,0.0,Hora extra paga
6323,905,2023-08-16,3.76,0.0,Hora extra paga
6324,905,2020-02-28,5.03,0.0,Hora extra paga
6325,906,2019-09-26,8.25,8.25,Banco de horas positivo
6326,906,2020-08-20,5.03,0.0,Compensação
6327,906,2019-12-16,2.48,2.48,Banco de horas positivo
6328,906,2020-04-08,3.16,0.0,Compensação
6329,906,2020-02-28,4.05,0.0,Hora extra paga
6330,907,2021-02-13,5.39,0.0,Hora extra paga
6331,907,2019-12-14,2.69,2.69,Banco de horas positivo
6332,907,2023-09-17,2.37,0.0,Hora extra paga
6333,907,2023-11-17,0.98,0.0,Hora extra paga
6334,907,2024-10-09,6.56,6.56,Banco de horas positivo
6335,907,2022-12-20,3.51,0.0,Hora extra paga
6336,907,2019-07-31,6.29,6.29,Banco de horas positivo
6337,907,2021-10-18,5.34,5.34,Banco de horas positivo
6338,907,2023-07-05,1.22,1.22,Banco de horas positivo
6339,907,2020-12-22,3.95,0.0,Hora extra paga
6340,907,2024-05-25,3.83,0.0,Hora extra paga
6341,907,2021-12-27,6.51,6.51,Banco de horas positivo
6342,907,2021-10-22,2.59,2.59,Banco de horas positivo
6343,907,2019-06-16,2.05,0.0,Hora extra paga
6344,907,2019-09-29,6.3,0.0,Hora extra paga
6345,907,2024-05-01,4.24,4.24,Banco de horas positivo
6346,907,2019-01-24,3.41,0.0,Hora extra paga
6347,907,2023-03-31,2.32,0.0,Hora extra paga
6348,907,2023-09-26,6.06,6.06,Banco de horas positivo
6349,908,2024-05-22,0.65,0.65,Banco de horas positivo
6350,909,2024-04-29,4.65,0.0,Hora extra paga
6351,909,2024-06-05,2.24,0.0,Hora extra paga
6352,909,2024-09-15,7.49,0.0,Hora extra paga
6353,909,2025-09-17,1.34,1.34,Banco de horas positivo
6354,909,2025-02-04,3.27,0.0,Hora extra paga
6355,909,2025-08-18,7.42,0.0,Hora extra paga
6356,909,2025-06-12,3.27,3.27,Banco de horas positivo
6357,909,2025-06-21,4.87,0.0,Hora extra paga
6358,909,2024-04-29,1.45,1.45,Banco de horas positivo
6359,909,2025-01-03,0.92,0.0,Hora extra paga
6360,910,2024-06-06,1.88,0.0,Hora extra paga
6361,910,2023-11-09,11.47,11.47,Banco de horas positivo
6362,910,2023-04-08,5.9,0.0,Compensação
6363,910,2024-07-05,8.61,8.61,Banco de horas positivo
6364,910,2025-12-26,2.47,0.0,Hora extra paga
6365,910,2022-08-28,1.64,1.64,Banco de horas positivo
6366,910,2025-10-03,2.19,2.19,Banco de horas positivo
6367,910,2024-12-27,3.58,3.58,Banco de horas positivo
6368,910,2023-04-21,9.69,0.0,Hora extra paga
6369,910,2023-09-04,2.8,0.0,Hora extra paga
6370,910,2024-07-20,8.3,0.0,Compensação
6371,910,2022-07-04,3.22,3.22,Banco de horas positivo
6372,911,2023-08-23,4.16,0.0,Compensação
6373,911,2024-01-15,10.02,10.02,Banco de horas positivo
6374,911,2025-06-01,2.65,0.0,Hora extra paga
6375,911,2024-01-12,8.05,0.0,Hora extra paga
6376,912,2024-11-06,2.62,2.62,Banco de horas positivo
6377,912,2024-08-31,5.16,5.16,Banco de horas positivo
6378,913,2025-12-05,1.76,0.0,Hora extra paga
6379,913,2024-07-19,6.61,0.0,Hora extra paga
6380,913,2024-12-12,1.67,0.0,Hora extra paga
6381,913,2025-12-06,1.67,1.67,Banco de horas positivo
6382,913,2025-01-22,1.62,0.0,Hora extra paga
6383,915,2023-09-16,0.71,0.0,Hora extra paga
6384,915,2020-01-14,2.11,0.0,Hora extra paga
6385,915,2018-11-12,1.8,1.8,Banco de horas positivo
6386,915,2022-06-20,5.39,5.39,Banco de horas positivo
6387,915,2019-03-06,4.98,4.98,Banco de horas positivo
6388,915,2023-05-28,2.26,0.0,Hora extra paga
6389,915,2019-08-05,2.7,0.0,Hora extra paga
6390,915,2018-10-04,0.49,0.49,Banco de horas positivo
6391,915,2023-08-14,0.36,0.36,Banco de horas positivo
6392,915,2020-09-25,4.04,4.04,Banco de horas positivo
6393,916,2022-04-25,0.87,0.0,Hora extra paga
6394,916,2023-07-19,2.41,2.41,Banco de horas positivo
6395,917,2024-08-25,3.29,3.29,Banco de horas positivo
6396,917,2022-09-26,5.5,0.0,Hora extra paga
6397,917,2024-01-29,4.1,4.1,Banco de horas positivo
6398,917,2024-03-15,3.03,3.03,Banco de horas positivo
6399,917,2023-07-12,1.79,1.79,Banco de horas positivo
6400,917,2025-09-15,4.05,0.0,Hora extra paga
6401,917,2024-09-29,1.48,0.0,Hora extra paga
6402,917,2025-01-11,4.7,0.0,Hora extra paga
6403,917,2025-08-24,2.21,2.21,Banco de horas positivo
6404,917,2023-05-04,0.79,0.79,Banco de horas positivo
6405,919,2023-10-07,2.85,0.0,Hora extra paga
6406,919,2024-10-17,8.29,8.29,Banco de horas positivo
6407,919,2025-02-13,2.16,2.16,Banco de horas positivo
6408,919,2021-05-30,3.81,0.0,Compensação
6409,919,2022-04-13,7.33,7.33,Banco de horas positivo
6410,919,2021-08-13,7.71,7.71,Banco de horas positivo
6411,919,2023-10-18,3.2,0.0,Hora extra paga
6412,919,2022-11-07,1.94,1.94,Banco de horas positivo
6413,919,2022-10-15,1.02,1.02,Banco de horas positivo
6414,919,2022-05-07,0.75,0.0,Hora extra paga
6415,919,2024-01-15,1.63,1.63,Banco de horas positivo
6416,919,2021-02-26,4.8,0.0,Compensação
6417,919,2025-06-02,7.21,0.0,Hora extra paga
6418,919,2022-02-09,3.24,3.24,Banco de horas positivo
6419,919,2023-07-19,1.15,1.15,Banco de horas positivo
6420,920,2023-11-20,4.44,0.0,Hora extra paga
6421,920,2022-08-19,1.76,0.0,Hora extra paga
6422,920,2023-11-30,1.47,0.0,Hora extra paga
6423,920,2025-01-16,0.44,0.0,Hora extra paga
6424,920,2024-01-16,0.83,0.0,Hora extra paga
6425,920,2024-10-18,9.26,9.26,Banco de horas positivo
6426,920,2025-12-27,1.61,1.61,Banco de horas positivo
6427,921,2021-11-01,9.04,0.0,Hora extra paga
6428,921,2022-12-21,4.98,4.98,Banco de horas positivo
6429,921,2021-02-06,2.85,0.0,Hora extra paga
6430,921,2021-09-23,2.23,0.0,Hora extra paga
6431,921,2023-12-23,1.7,0.0,Hora extra paga
6432,921,2021-10-15,0.78,0.78,Banco de horas positivo
6433,921,2022-09-07,0.81,0.81,Banco de horas positivo
6434,921,2022-04-11,3.37,0.0,Compensação
6435,921,2025-02-21,2.82,0.0,Hora extra paga
6436,921,2025-01-13,12.0,12.0,Banco de horas positivo
6437,921,2023-01-12,7.88,7.88,Banco de horas positivo
6438,921,2024-08-30,1.29,1.29,Banco de horas positivo
6439,921,2023-10-13,5.31,5.31,Banco de horas positivo
6440,922,2024-02-16,5.7,5.7,Banco de horas positivo
6441,922,2022-09-12,3.06,0.0,Compensação
6442,922,2024-05-25,2.4,0.0,Hora extra paga
6443,922,2022-11-29,3.04,0.0,Compensação
6444,922,2024-12-24,4.93,0.0,Hora extra paga
6445,922,2024-10-06,3.79,0.0,Compensação
6446,923,2022-12-04,1.19,1.19,Banco de horas positivo
6447,923,2020-01-27,6.57,6.57,Banco de horas positivo
6448,924,2025-11-04,5.62,0.0,Hora extra paga
6449,924,2025-10-19,4.51,0.0,Hora extra paga
6450,924,2025-10-25,6.61,0.0,Hora extra paga
6451,924,2025-07-26,2.95,2.95,Banco de horas positivo
6452,924,2025-05-28,3.28,0.0,Hora extra paga
6453,925,2022-02-13,2.85,2.85,Banco de horas positivo
6454,926,2023-01-30,3.94,0.0,Hora extra paga
6455,926,2024-03-29,2.16,0.0,Compensação
6456,926,2025-08-02,7.3,0.0,Hora extra paga
6457,926,2022-09-12,4.85,4.85,Banco de horas positivo
6458,926,2024-05-31,0.24,0.24,Banco de horas positivo
6459,926,2021-09-28,1.3,0.0,Hora extra paga
6460,926,2021-05-22,1.52,0.0,Hora extra paga
6461,926,2023-04-07,4.98,0.0,Hora extra paga
6462,926,2025-11-19,0.45,0.0,Compensação
6463,926,2020-12-17,3.3,0.0,Hora extra paga
6464,926,2025-05-27,0.44,0.0,Hora extra paga
6465,926,2025-04-06,2.11,0.0,Hora extra paga
6466,926,2024-07-17,3.22,0.0,Hora extra paga
6467,926,2021-09-27,1.18,1.18,Banco de horas positivo
6468,926,2025-11-14,6.31,6.31,Banco de horas positivo
6469,926,2022-06-24,1.07,0.0,Hora extra paga
6470,926,2021-10-01,4.09,0.0,Hora extra paga
6471,926,2024-08-28,0.68,0.0,Hora extra paga
6472,926,2023-08-29,0.64,0.0,Hora extra paga
6473,927,2025-12-13,2.31,2.31,Banco de horas positivo
6474,927,2024-06-29,3.84,3.84,Banco de horas positivo
6475,927,2024-09-14,5.21,5.21,Banco de horas positivo
6476,928,2023-03-12,4.02,0.0,Hora extra paga
6477,928,2022-10-20,5.91,0.0,Hora extra paga
6478,928,2023-02-10,4.2,4.2,Banco de horas positivo
6479,928,2023-06-16,3.66,0.0,Compensação
6480,928,2022-10-14,11.38,0.0,Hora extra paga
6481,929,2022-04-01,0.37,0.0,Compensação
6482,929,2025-09-26,1.61,0.0,Hora extra paga
6483,929,2024-08-22,3.44,3.44,Banco de horas positivo
6484,929,2025-06-16,2.11,0.0,Hora extra paga
6485,929,2025-02-18,4.06,0.0,Hora extra paga
6486,929,2020-05-22,2.59,0.0,Hora extra paga
6487,929,2024-05-12,11.43,0.0,Hora extra paga
6488,929,2020-02-22,1.04,0.0,Hora extra paga
6489,929,2022-10-04,5.59,0.0,Hora extra paga
6490,929,2025-08-08,0.27,0.27,Banco de horas positivo
6491,929,2025-09-03,4.96,0.0,Compensação
6492,929,2024-03-20,3.85,3.85,Banco de horas positivo
6493,930,2025-01-27,4.85,0.0,Hora extra paga
6494,930,2024-11-29,5.86,0.0,Hora extra paga
6495,931,2020-08-30,4.22,4.22,Banco de horas positivo
6496,931,2023-10-09,5.52,0.0,Hora extra paga
6497,931,2024-03-04,3.99,0.0,Hora extra paga
6498,931,2022-08-28,1.69,0.0,Hora extra paga
6499,931,2022-12-06,3.62,0.0,Hora extra paga
6500,931,2020-02-01,7.36,0.0,Hora extra paga
6501,931,2023-11-28,1.83,0.0,Hora extra paga
6502,931,2020-04-21,4.72,0.0,Hora extra paga
6503,931,2025-11-26,4.59,4.59,Banco de horas positivo
6504,931,2021-08-23,7.61,7.61,Banco de horas positivo
6505,932,2023-07-12,1.54,0.0,Hora extra paga
6506,932,2020-06-14,1.68,0.0,Hora extra paga
6507,932,2024-09-08,1.82,1.82,Banco de horas positivo
6508,932,2022-11-24,0.7,0.7,Banco de horas positivo
6509,932,2019-02-24,4.0,4.0,Banco de horas positivo
6510,932,2021-11-17,4.32,4.32,Banco de horas positivo
6511,932,2024-11-22,4.01,4.01,Banco de horas positivo
6512,932,2023-04-01,1.97,1.97,Banco de horas positivo
6513,932,2023-01-08,7.81,0.0,Hora extra paga
6514,933,2025-12-14,1.55,1.55,Banco de horas positivo
6515,933,2024-01-03,4.98,0.0,Hora extra paga
6516,933,2025-06-18,10.75,0.0,Hora extra paga
6517,933,2023-04-24,2.22,2.22,Banco de horas positivo
6518,933,2024-03-01,2.29,2.29,Banco de horas positivo
6519,934,2021-10-01,8.68,8.68,Banco de horas positivo
6520,934,2023-03-17,1.45,0.0,Hora extra paga
6521,935,2024-06-29,4.87,4.87,Banco de horas positivo
6522,935,2024-12-05,1.96,0.0,Compensação
6523,935,2020-07-11,1.79,0.0,Compensação
6524,935,2025-03-11,3.83,0.0,Hora extra paga
6525,935,2025-06-27,6.27,6.27,Banco de horas positivo
6526,935,2025-01-27,1.81,0.0,Hora extra paga
6527,935,2025-06-26,3.87,0.0,Hora extra paga
6528,935,2023-09-06,2.59,0.0,Compensação
6529,935,2023-09-28,6.55,6.55,Banco de horas positivo
6530,935,2022-09-26,5.81,0.0,Compensação
6531,935,2021-08-29,1.12,0.0,Hora extra paga
6532,935,2024-10-09,2.91,2.91,Banco de horas positivo
6533,935,2020-09-28,1.96,1.96,Banco de horas positivo
6534,935,2020-03-10,2.63,0.0,Hora extra paga
6535,935,2022-08-02,1.77,0.0,Hora extra paga
6536,935,2025-10-15,3.54,3.54,Banco de horas positivo
6537,935,2022-10-16,2.9,0.0,Hora extra paga
6538,935,2021-07-12,5.33,0.0,Compensação
6539,935,2021-11-28,0.26,0.26,Banco de horas positivo
6540,935,2025-03-24,1.47,0.0,Hora extra paga
6541,935,2022-03-27,3.51,3.51,Banco de horas positivo
6542,935,2024-05-23,0.98,0.0,Compensação
6543,935,2021-05-04,7.04,7.04,Banco de horas positivo
6544,936,2023-02-17,7.57,7.57,Banco de horas positivo
6545,936,2024-08-30,3.72,0.0,Hora extra paga
6546,936,2021-09-25,9.27,9.27,Banco de horas positivo
6547,936,2021-08-03,6.92,6.92,Banco de horas positivo
6548,936,2020-11-29,6.82,6.82,Banco de horas positivo
6549,936,2024-07-15,9.65,9.65,Banco de horas positivo
6550,936,2021-07-25,4.82,0.0,Hora extra paga
6551,936,2021-07-24,1.33,0.0,Hora extra paga
6552,936,2025-11-13,2.02,2.02,Banco de horas positivo
6553,936,2024-03-08,4.22,4.22,Banco de horas positivo
6554,936,2021-05-27,0.52,0.52,Banco de horas positivo
6555,937,2025-09-03,2.95,0.0,Hora extra paga
6556,937,2021-06-05,4.56,0.0,Hora extra paga
6557,937,2021-06-17,3.18,0.0,Hora extra paga
6558,937,2021-02-09,4.88,0.0,Hora extra paga
6559,937,2025-06-24,5.17,0.0,Hora extra paga
6560,937,2024-06-05,4.27,0.0,Hora extra paga
6561,937,2025-10-06,6.58,6.58,Banco de horas positivo
6562,937,2025-01-16,6.42,6.42,Banco de horas positivo
6563,937,2021-08-15,5.43,5.43,Banco de horas positivo
6564,937,2025-10-13,6.32,0.0,Hora extra paga
6565,937,2021-06-18,8.68,8.68,Banco de horas positivo
6566,937,2025-01-04,10.12,0.0,Hora extra paga
6567,937,2022-02-10,0.4,0.0,Hora extra paga
6568,937,2020-11-28,4.72,0.0,Hora extra paga
6569,937,2023-07-28,2.43,2.43,Banco de horas positivo
6570,937,2022-01-13,3.0,3.0,Banco de horas positivo
6571,937,2024-06-09,1.84,0.0,Hora extra paga
6572,937,2021-07-19,9.96,9.96,Banco de horas positivo
6573,937,2023-07-05,3.46,3.46,Banco de horas positivo
6574,937,2023-04-11,2.56,2.56,Banco de horas positivo
6575,937,2024-10-19,1.76,0.0,Hora extra paga
6576,938,2025-11-18,2.6,2.6,Banco de horas positivo
6577,938,2022-04-15,3.37,0.0,Hora extra paga
6578,938,2020-01-15,4.26,0.0,Hora extra paga
6579,938,2023-11-18,3.01,3.01,Banco de horas positivo
6580,938,2021-08-24,0.89,0.89,Banco de horas positivo
6581,938,2020-11-02,4.14,0.0,Hora extra paga
6582,939,2025-06-28,6.39,0.0,Hora extra paga
6583,939,2025-09-15,5.04,5.04,Banco de horas positivo
6584,939,2024-11-27,5.3,0.0,Hora extra paga
6585,939,2025-03-09,7.33,0.0,Hora extra paga
6586,939,2025-09-18,1.34,0.0,Hora extra paga
6587,939,2025-02-22,5.86,5.86,Banco de horas positivo
6588,939,2025-02-26,3.43,0.0,Compensação
6589,940,2019-08-26,4.09,0.0,Hora extra paga
6590,940,2021-05-04,2.07,2.07,Banco de horas positivo
6591,940,2023-12-14,0.88,0.0,Compensação
6592,940,2025-09-11,3.9,0.0,Hora extra paga
6593,940,2025-06-25,0.81,0.81,Banco de horas positivo
6594,940,2019-06-22,7.81,0.0,Hora extra paga
6595,940,2020-05-22,1.7,0.0,Hora extra paga
6596,940,2022-04-21,7.97,0.0,Hora extra paga
6597,940,2021-05-21,4.43,4.43,Banco de horas positivo
6598,940,2023-10-11,2.03,0.0,Hora extra paga
6599,940,2022-05-01,2.87,0.0,Hora extra paga
6600,940,2024-11-15,3.09,0.0,Compensação
6601,940,2020-03-09,0.63,0.63,Banco de horas positivo
6602,940,2019-12-31,3.4,0.0,Hora extra paga
6603,940,2024-01-20,0.28,0.0,Hora extra paga
6604,940,2025-06-11,6.45,6.45,Banco de horas positivo
6605,940,2019-08-08,1.21,0.0,Hora extra paga
6606,941,2025-12-25,4.05,4.05,Banco de horas positivo
6607,941,2024-11-12,5.87,5.87,Banco de horas positivo
6608,941,2025-05-25,7.23,0.0,Hora extra paga
6609,941,2025-06-01,5.5,0.0,Compensação
6610,942,2022-10-29,6.89,6.89,Banco de horas positivo
6611,942,2023-12-06,3.07,3.07,Banco de horas positivo
6612,942,2023-03-03,1.9,1.9,Banco de horas positivo
6613,942,2024-12-17,4.06,0.0,Compensação
6614,942,2023-10-22,3.09,0.0,Hora extra paga
6615,943,2024-08-27,3.21,3.21,Banco de horas positivo
6616,943,2025-11-22,4.32,0.0,Hora extra paga
6617,943,2025-08-03,7.2,0.0,Hora extra paga
6618,943,2023-07-08,5.55,5.55,Banco de horas positivo
6619,943,2025-11-23,4.06,4.06,Banco de horas positivo
6620,943,2024-05-13,7.67,7.67,Banco de horas positivo
6621,943,2025-04-29,3.01,0.0,Hora extra paga
6622,943,2023-06-09,4.56,0.0,Hora extra paga
6623,943,2023-07-01,7.15,0.0,Hora extra paga
6624,943,2024-03-22,0.32,0.32,Banco de horas positivo
6625,944,2023-11-19,0.51,0.0,Hora extra paga
6626,944,2023-12-10,1.56,0.0,Compensação
6627,944,2023-10-22,1.75,1.75,Banco de horas positivo
6628,944,2025-02-01,5.92,0.0,Hora extra paga
6629,944,2025-05-05,4.09,0.0,Hora extra paga
6630,945,2019-12-20,12.0,0.0,Compensação
6631,945,2020-05-12,1.64,1.64,Banco de horas positivo
6632,945,2020-07-04,9.79,9.79,Banco de horas positivo
6633,945,2021-01-19,5.52,0.0,Hora extra paga
6634,945,2022-03-06,7.25,0.0,Hora extra paga
6635,945,2020-03-12,2.01,0.0,Hora extra paga
6636,945,2023-09-21,9.69,9.69,Banco de horas positivo
6637,945,2019-07-29,5.21,0.0,Hora extra paga
6638,945,2023-06-22,5.06,0.0,Hora extra paga
6639,945,2021-05-30,6.94,0.0,Hora extra paga
6640,945,2019-11-02,5.2,0.0,Compensação
6641,945,2022-02-05,1.36,0.0,Hora extra paga
6642,945,2020-07-02,1.83,0.0,Hora extra paga
6643,945,2023-04-30,6.25,0.0,Hora extra paga
6644,945,2021-06-05,2.19,2.19,Banco de horas positivo
6645,946,2022-12-02,5.4,5.4,Banco de horas positivo
6646,946,2020-10-08,6.78,6.78,Banco de horas positivo
6647,946,2024-04-15,1.9,0.0,Hora extra paga
6648,946,2018-02-13,2.39,2.39,Banco de horas positivo
6649,946,2024-02-12,5.72,0.0,Hora extra paga
6650,947,2020-07-28,0.87,0.0,Compensação
6651,947,2024-05-23,0.69,0.0,Compensação
6652,947,2018-06-12,1.47,1.47,Banco de horas positivo
6653,947,2022-07-16,4.92,0.0,Compensação
6654,947,2021-09-22,5.08,0.0,Hora extra paga
6655,947,2020-12-30,1.28,0.0,Hora extra paga
6656,947,2018-10-06,2.4,0.0,Hora extra paga
6657,948,2022-12-09,0.71,0.0,Hora extra paga
6658,948,2024-01-09,4.81,0.0,Hora extra paga
6659,948,2025-07-07,1.08,0.0,Hora extra paga
6660,948,2025-06-30,0.74,0.74,Banco de horas positivo
6661,949,2025-07-07,0.1,0.1,Banco de horas positivo
6662,949,2024-01-06,2.04,0.0,Hora extra paga
6663,949,2022-10-02,0.49,0.0,Hora extra paga
6664,949,2021-07-16,5.27,5.27,Banco de horas positivo
6665,949,2024-11-06,1.44,1.44,Banco de horas positivo
6666,949,2024-04-25,0.24,0.0,Hora extra paga
6667,949,2022-02-27,2.1,0.0,Hora extra paga
6668,949,2025-01-25,2.92,0.0,Hora extra paga
6669,949,2024-04-27,4.0,0.0,Hora extra paga
6670,949,2022-03-11,4.44,0.0,Hora extra paga
6671,949,2021-08-23,2.6,0.0,Hora extra paga
6672,949,2023-07-10,3.2,3.2,Banco de horas positivo
6673,949,2024-11-10,7.3,7.3,Banco de horas positivo
6674,949,2021-10-25,2.86,0.0,Hora extra paga
6675,950,2025-05-04,6.3,0.0,Hora extra paga
6676,950,2023-11-09,4.23,4.23,Banco de horas positivo
6677,950,2022-02-06,4.92,0.0,Hora extra paga
6678,950,2024-02-14,3.41,3.41,Banco de horas positivo
6679,950,2025-12-01,2.33,2.33,Banco de horas positivo
6680,950,2021-07-30,4.32,4.32,Banco de horas positivo
6681,950,2021-12-26,7.02,0.0,Compensação
6682,951,2025-11-09,3.33,0.0,Hora extra paga
6683,952,2023-10-03,2.87,0.0,Hora extra paga
6684,952,2025-09-23,2.41,0.0,Hora extra paga
6685,953,2024-08-20,7.18,0.0,Hora extra paga
6686,953,2023-09-17,1.98,1.98,Banco de horas positivo
6687,953,2024-05-31,0.72,0.72,Banco de horas positivo
6688,953,2022-09-24,0.59,0.0,Hora extra paga
6689,953,2024-02-20,2.69,2.69,Banco de horas positivo
6690,953,2025-08-15,1.98,0.0,Hora extra paga
6691,953,2024-11-14,3.4,3.4,Banco de horas positivo
